药品名称,厂家,RMSE,MAE,SMAPE,R²
固肾安胎丸,京勃然制药,1673.4489934977917,1227.1130532010666,25.72920510228448,-0.7862134604174145
地佐辛注射液,扬子江药业,2480.031508674765,1935.8897659407548,49.33742607912471,0.356962685151166
地塞米松磷酸钠注射液,鲁抗辰欣,558.8104299769344,445.059369530063,,0.2183198653683085
地奥心血康软胶囊,成都地奥,546.053348585473,396.16396577385996,38.2501655495541,0.42354833265832204
地拉罗司分散片,诺华,59.98215672804774,49.34254015455656,53.81498737420897,0.22400469392895073
地榆升白片,成都地奥天府,470.02772313024354,395.3371093764661,65.50915538634288,0.053929660150221825
垂体后叶注射液,安徽宏业,390.52871791115325,288.430146993158,,-0.3685929540918065
培哚普利叔丁胺片,天津施维雅,166.5228812943777,116.61537344242461,,0.5175340475767118
培唑帕尼片,葛兰素,18.354590371445543,13.403802146743644,43.46315436192286,-0.5977656214098905
培门冬酶注射液,苏恒瑞医药,5.540058491635957,4.640316034106617,95.06865654942628,-0.18977778665565626
塞来昔布胶囊,辉瑞制药,1291.4676263564386,903.8714743966549,99.64903472002771,0.7012768220287935
塞来昔布胶囊,青岛百洋,1493.400137093404,1186.7047124324658,33.30087983699778,-0.47512816612101183
复合磷酸氢钾注射液,津金耀,561.4201574858218,352.43237697681565,,0.5895332730875056
复方a酮酸片,京费森尤斯,414.85467751456525,322.1054817950194,23.74867954252946,0.4373074239467065
复方丹参滴丸,津天士力,1904.271254602254,1457.823405393711,48.387301659409225,-0.06547607959437318
复方倍他米松注射液,杭州默沙东,465.317361382481,298.75477805614787,,0.364710603875289
复方南星止痛膏,苏康缘,370.4491481861005,285.2419134887322,,-0.13573535396757896
复方托吡卡胺滴眼液,日本参天,237.13070925399043,169.08129502213598,,0.040681294919448385
复方氨基酸注射液[18AA2],华瑞,1808.1019931141884,1385.7412920816985,75.24289990719387,0.38830511566240433
复方氨基酸注射液[9AA],皖丰原,626.2291208706274,466.8177031341086,59.35882369707639,0.10051893216479524
复方氯化钠注射液,石四药,170.30025852934003,138.1155349728928,44.17663941339661,0.06313902597241527
复方消化酶胶囊,广东星昊,634.033029648932,504.67508511574067,27.696385234216116,0.380204562733244
复方玄驹胶囊,浙江施强,297.7872545187402,220.80460137446545,33.990339798013906,-0.9475694690076042
复方甲氧那明胶囊,浙长兴,1029.549422677642,644.5986156828787,42.570641335435475,0.42507378252948635
复方磺胺甲噁唑片,沪新亚闵行,86.1356146895511,66.76836050774011,,0.2581936932091262
复方聚乙二醇电解质散[1],江西恒康,804.6279821136498,547.6512662190107,25.923669892457156,0.04692467401126843
复方芦丁片,宁波大红鹰,68.04857687282117,56.294625128362675,54.17022968300026,-0.3033413262262965
复方阿嗪米特肠溶片,扬州一洋,440.721444141138,349.6577597439829,,0.5373644151675294
复方黄柏液涂剂,鲁汉方,1057.9171645556182,735.554057195108,22.62909684480297,0.7897622704781982
夏枯草,统货,2.827806272598416,1.953097769681043,,-0.007116795147559252
外用重组人碱性成纤维细胞生长因子,朗肽,794.9288925683488,635.4327186586644,74.7823514372841,0.11537515762515027
外用重组人酸性成纤维细胞生长因子,上海腾瑞,499.1487229004059,383.769910893164,38.655495547954146,-0.07297772469415453
多潘立酮片,华东医药博华,394.0086969638199,306.1536559263066,44.75108821158303,-0.4229327650825736
多种微量元素注射液[2],华瑞,55.917869878733676,40.15822301183649,48.527644276513655,0.1226470924448575
多种油脂肪乳注射液[C624],华瑞制药,1348.6517719346434,1014.8432918534841,65.51046706257316,-0.19688883094390208
多糖铁复合物胶囊,申医药国风,998.5803942949835,782.4329529311598,34.12315961913348,0.1498880481369711
头孢丙烯片,南京亿华,773.8929672019889,546.2349900830316,51.28695279327097,-1.1203701943357576
头孢克洛干混悬剂[希刻劳],苏州西克罗,1278.5487190745305,899.4115020810505,,-0.03613996258681462
头孢克肟干混悬剂,深圳立健,1507.4099894314343,1138.1254431019574,75.89549189592549,-1.4411427619775798
头孢呋辛酯片,浙京新,393.2593357229006,289.8669113063781,73.93893883585115,-0.7253178509165239
头孢地尼分散片,津中央,285.4757713573279,195.7586600358304,71.55568973765611,-1.2562158693462275
头孢地尼胶囊,石家庄四药,1780.9786273520908,1263.958653106612,,-1.6825849853402222
奥氮平片,礼来,22.017085530702637,15.173309918289828,,0.46088758683636866
奥沙普秦肠溶片,鄂百科亨迪,568.349863859969,474.38677778208694,39.074722933324566,0.13875910769575128
奥美沙坦酯片,京福元,913.2357717502077,565.0409890836969,28.92696221293371,-0.2577756928073234
妇科再造丸,贵阳德昌祥,835.1359388559843,594.1187226601749,29.100833384615665,-0.3452939809343143
妇科千金胶囊,湘株洲千金,413.6880035854603,274.28447154444393,46.45383308742262,-0.18764909521611317
姜半夏,广东一方,612.730365992231,426.94037139096406,,0.28332991539127395
姜半夏,统货,8.430231515535924,5.888522627513283,71.49780013779758,-0.1785760369142626
孟鲁司特钠片,沪安必生,1402.94713047089,1064.7857507929564,30.832987503632413,0.3821947608331452
安立生坦片,浙江华海,50.70448738968449,34.06732396885151,27.296711003066765,-0.2663432282029714
安络化纤丸,河北森隆,1648.4987637274564,1314.1331564709646,30.150018441569472,0.00033226407965958327
富马酸伏诺拉生片,武田,447.94261483094596,339.06754626621074,23.90856843985787,-0.35006102988851606
富马酸依美斯汀滴眼液,比爱尔康,239.90648115063948,167.23421612929704,41.12687479403187,0.23924115818297453
富马酸比索洛尔片,成都苑东,536.9230854159334,437.3310585816686,35.83796630715512,0.252414279556033
小儿复方氨基酸注射液[18AA1],辰欣药业,1277.8696504501856,985.4586942255792,39.34458530990109,-0.12063801254484252
小儿肺热咳喘口服液,黑葵花,2420.1615160395754,1764.4686453718862,61.44415099979925,-0.15018375365068315
小金胶囊,武汉健民,1821.3161360689448,1269.3739540010665,23.539131729705804,0.551934686233168
小麦纤维素颗粒,瑞典recip,357.5826809265308,213.11439623938605,56.61127248579304,0.47661296496589545
尼洛替尼胶囊,瑞士诺华,38.00064967088053,25.373487236790794,31.85374699580146,-0.21220363200585424
山茱萸,统货,7.138913026354043,5.230220686639376,39.13883315418926,-0.4198619476789942
山药,广东一方,3517.119833148729,2774.9966840464185,63.3697831321127,0.0710290595202634
山药,统货,31.942427915281286,19.205847903593362,,0.045848292763965404
川牛膝,统货,7.179962168882738,4.562128156165295,31.793564347380947,0.6153077155328879
川芎,统货,25.160406896696916,17.36253956617285,,-0.06736594853337441
左卡尼汀注射液,意大利,731.1803192003066,528.5379819484639,,0.04679241293603542
左氧氟沙星氯化钠注射液,浙江新昌,825.6385777498697,655.298428158271,46.36379020249336,-0.23711635562220046
左氧氟沙星滴眼液,苏州参天,566.0820269289977,379.9784700025055,76.06861975081459,0.6948111124833944
左氧氟沙星片,浙普洛,942.7555362821332,768.9055520007596,25.650855420952258,0.17398596379404663
左甲状腺素钠片,德国默克,1388.6843773265468,892.8201032028588,29.94714264091154,0.07184138730834655
左西孟旦注射液,齐鲁制药,30.620587667065656,23.306175238472843,,0.4623267138748244
巴曲酶注射液,京托毕西,211.7539415490663,161.67952590461732,64.17060287683977,-0.09071020510683359
布地奈德鼻喷雾剂,健乔信元,976.8413420757298,589.4048340585143,45.09569977518485,-0.14384426333932
布洛芬缓释胶囊,天津史克,507.69682441687274,241.6814969019731,86.85967554158452,-0.9042114968727524
帕妥珠单抗注射液,沪罗氏,20.89855568294031,15.643480679088126,41.386676034544585,-0.013153312507145243
帕米膦酸二钠葡萄糖注射液,天晴,139.68774171277693,105.5259833040659,,0.02488682189575464
干姜,统货,5.237084624140598,3.736427304066904,52.15613515593917,0.4356704673023408
度普利尤单抗注射液,赛诺菲,42.08803057382972,30.16162394371678,56.17689537889501,0.7145128129680016
康妇消炎栓,葵花伊春,481.69063562454835,370.986646117288,25.693502554133225,0.22340158718676206
康莱特注射液,浙江康莱特,169.7396438666444,124.63975683743294,44.098303479629465,-0.29594022291154976
延胡索,统货,5.737690614289988,4.339262845590991,,0.04993775416421464
异甘草酸镁注射液,正大天晴,7775.731176853569,5240.750226549368,70.94370594016564,-0.12308009588593904
异维A酸软胶囊,信谊延安,286.13687680922754,173.96078080497244,39.20668702088275,0.5884037870948466
强力枇杷露,哈尔滨康隆,921.0101942662931,553.9859574662031,34.29098189880707,0.006546219114168861
当归,统货,23.964939377400174,16.17317428355097,,0.12095148778208153
心可舒片,山东沃华,1061.8703609327138,791.3789065660105,,0.038755012629893115
恩扎卢胺软胶囊,苏豪森,39.81612982219993,28.88613479941307,31.5407134518131,0.12753124736817756
托伐普坦片,浙江大冢,41.09405557148487,30.731243121491964,49.7350432378542,0.2740458019747908
托吡卡胺滴眼液,鲁博士伦,761.6227436607908,576.1745148670335,,0.42480904999194946
护肝片,黑葵花,302.558109222613,235.4603849269177,26.587386869020435,0.6491906885976783
拉莫三嗪片,湘三金制药,382.5075870375166,305.4916079803337,21.665498565032564,0.6037243199873201
拜耳_阿司匹林肠溶片,拜耳,2817.4945007333304,2116.236714242928,23.902246906806297,0.16377322712428932
排石颗粒,南京同仁堂,1017.5865564982792,708.7024092111222,72.26699999686397,-0.18501570858120098
接骨七厘片,湘珠海金沙,221.59292118013883,167.63081023325103,,0.15050738355593052
散结镇痛胶囊,苏康缘,1494.6212079940035,1183.3837366762723,25.75076958029258,-0.020561491612925975
整蛋白型肠内营养剂,粉剂,522.5252264160666,401.6461579290112,26.981066064689767,-0.11568008522615036
新癀片,厦门中药厂,252.5194980020504,186.19459972652965,71.00824223019032,0.38003966913807063
普拉洛芬滴眼液,日本千寿,1087.714663161418,720.2265124088359,,-1.6264696745748846
普济痔疮栓,鲁新时代,876.1488310385702,673.3556236686328,36.28680645225512,0.045787626993577524
普瑞巴林胶囊,辉瑞制药,331.8970376332049,227.3234140981371,,0.40246661891940794
更昔洛韦胶囊,湖北科益,2004.5345969066054,1584.7146782010855,69.94251323804794,0.0940011815038414
替勃龙片,欧加农,108.68478748591947,78.84189313061061,64.65604917000822,0.45000678877350997
替格瑞洛片,深圳信立泰,641.3149373627477,460.75865174125255,27.679710337934292,0.09220866752030077
替格瑞洛片,阿斯利康,644.1084579896107,352.1307053318031,,-0.011125805009149836
替米沙坦片,德柏林格,155.65551251702885,112.24671577257136,55.63976725408916,-0.019626620827726038
来那度胺胶囊,苏正大天晴,43.93170448617465,31.75202429963785,53.79006872965804,-0.03663599519655425
松龄血脉康胶囊,成都康弘,801.1593819489277,623.2910587087258,53.78371804407652,0.5227790360822407
枣仁安神胶囊,贵州同济堂,1013.8195683870313,769.8398549888968,88.54560688496763,-0.7487393827381477
枯草杆菌二联活菌颗粒,京韩美,80.21062590160852,53.87064517630623,,-0.1564356103881437
枸橼酸舒芬太尼注射液,鄂宜昌人福,3430.1243467391423,2287.3058535474343,18.864291016732697,0.24592855190863394
枸橼酸铋钾片_替硝唑片_克拉霉素片组合包装,丽珠,386.9553490620387,283.1793777960093,,-0.04155556836494023
柴胡,统货,17.96113012953621,10.987995001204148,,0.33609419930133966
格列美脲片,赛诺菲,316.39370306623454,194.96113544182688,,0.6055054602089285
格列美脲片,重庆康刻尔,239.06626826564727,195.86017873795413,46.29129446748268,-0.28915688437825904
格列齐特缓释片,施维雅,267.33603321971606,196.50452484177046,70.34182511349397,0.13817155880383547
桃仁,统货,3.2126742206727537,2.3621278520784528,26.8405124716484,0.548138553958188
槐耳颗粒,启东盖天力,780.288922172903,420.53867497758273,42.26202605945157,0.3881582231678472
比卡鲁胺片,阿斯利康,52.49685889391653,35.552919992789704,,0.6256519232710491
气滞胃痛颗粒,华润本溪,637.7854424934701,470.8392961228656,,0.5544302806838698
氟哌噻吨美利曲辛片,丹麦,716.5476947981842,516.3739258990863,60.84673371914916,0.2493864983632953
氟康唑氯化钠注射液,辉瑞,250.65341412585877,161.51571363059642,,0.6687335289561593
氟替美维吸入粉雾剂,葛兰素,118.07693277884057,96.57210133014912,23.213367137355398,0.13834292019007977
氟比洛芬凝胶贴膏,京泰德,1905.5158195360113,1150.5425437343624,31.018554467172617,0.4213702869022772
氟比洛芬酯注射液,鄂远大,6931.046961995893,5419.875394388769,51.12300373071241,-0.5956739299280911
氟维司群注射液,德国Vetter,13.407433334118346,10.106128959189066,54.803236717340454,-0.1843246617797818
氢氯噻嗪片,仁和堂,84.14390238606995,59.53296698604182,,0.20334121021650864
氨溴特罗口服溶液,京韩美,1117.2398837677345,880.1325694169,54.43664012977473,0.07756737996467467
氨茶碱注射液,石药银湖,99.82643250293506,71.13955203656957,117.03436632555217,-0.498109554492117
氯化钙注射液,川美大康,1258.7605827426473,969.3165530746743,56.5775834746566,0.2241366197739293
氯化钠注射液,中国大冢,14992.550694632106,10867.541290861074,,0.6101215803140992
氯化钾注射液,中国大冢,12388.534649136813,9612.612087766793,23.886356168360425,0.08352559802400528
氯雷他定片,扬子江,265.66027250927095,186.1843460512602,47.0346616483472,-0.43673312290206545
沙库巴曲缬沙坦钠片,诺华,2818.7146174701725,1843.0632140109678,,0.7608829418463636
沙格列汀片,阿斯利康,1269.7406117518333,840.4703564642118,,0.38461711682378197
泌淋清胶囊,贵州和仁堂,549.5549692573861,418.0095485664225,,-0.2881743901528113
法半夏,广东一方,1607.9009926362187,1292.5300025091244,71.79601052700055,-0.4794865368748684
注射用丙戊酸钠,杭州赛诺菲,199.98860862560298,151.4108490760814,,0.22299742939812883
注射用乙酰谷酰胺,海南皇隆,3573.08034533889,2545.436629197392,27.020954121742413,0.5545393957875728
注射用乳糖酸红霉素,美罗,6813.632692229847,3863.789788054097,,0.08286829212219537
注射用亚胺培南西司他丁钠,杭州默沙东,1793.8871924030566,1232.8776809976573,34.434693244846045,-0.5633116190420997
注射用人干扰素a1b,深圳科兴,3698.3456076414536,2117.2275681173537,53.15846639923125,-1.0229000809179554
注射用人生长激素,皖安科,745.6856264806208,540.3620985203788,32.07406317899082,0.21101368137923882
注射用人白介素11,齐鲁,928.5218565819805,618.6081254024983,41.50571506267626,-0.15784207138464934
注射用伏立康唑,丽珠制药,1183.0711783530464,872.6603296224114,,-0.19192089458162576
注射用右雷佐生,江苏奥赛康,128.17411039783627,99.58410748166852,60.03376801439641,0.11088144127957533
注射用吗替麦考酚酯,双鹤海南,750.6230924315461,578.7780651386995,,0.48399884870842846
注射用吲哚菁绿,丹东医创,60.26856103501504,39.14291952989302,81.04652761247499,0.042399934968884945
注射用喷昔洛韦,浙尖峰药业,873.0634157851918,667.0722097909284,54.12643911935984,0.13015169442463026
注射用头孢他啶,巴西礼来,1604.1052968735596,987.658304501863,,0.8367497338275816
注射用头孢他啶,深华润九新,1632.473822594525,1234.326613561998,75.01891915502458,-0.5566893839788742
注射用头孢他啶阿维巴坦钠,辉瑞,286.8666446504182,192.82014298116155,93.59573412144748,0.3034251230015158
注射用头孢哌酮钠舒巴坦钠,辉瑞,6927.157135920547,4585.922810916092,44.253510582957404,-0.06314039568078167
注射用头孢曲松钠,沪罗氏,2515.626073579473,1420.0107487026,,-0.20550613522038108
注射用头孢曲松钠,湖南科伦,1820.0952935942855,1565.4531406690558,39.24029534747851,-0.30144422090514533
注射用头孢米诺钠,汕头明治,2820.5476398887085,1935.4975742637664,,0.40111654338166514
注射用奥马珠单抗,诺华制药,48.4942151751704,36.38487965933125,30.166090464617717,-0.06061126478340584
注射用尤瑞克林,粤天普生化,250.71753419702515,186.50570405348523,42.7049394115113,-0.14118901485012736
注射用曲妥珠单抗,沪罗氏,26.573221845803157,21.11187507349091,48.27201872437414,0.011340253209206175
注射用替考拉宁,浙江新昌,696.6558458811617,480.0913694397355,61.09402631485049,-0.8124716192358412
注射用替考拉宁,赛诺菲,344.09344703243573,262.3455839630695,,0.4472163163038084
注射用果糖二磷酸钠,国药国瑞,186.20243761563668,123.64985124695794,56.07276838941926,-1.1784491999254216
注射用比阿培南,苏正大天晴,822.5492925766824,601.2222704026229,,0.22490253419919604
注射用氢化可的松琥珀酸钠,津生化,1537.5566120087567,1166.1019128810508,66.19881787661345,-0.07056087845346726
注射用泰它西普,荣昌生物,202.11333910677877,142.88954584289357,54.46226639003392,-1.183169801959778
注射用洛铂,琼长安国际,62.535063561434804,43.66354157311876,47.056712559931555,0.3285212995116018
注射用环磷酰胺,苏恒瑞,217.46555114084813,157.07365283111423,,-0.36815313184847587
注射用甲泼尼龙琥珀酸钠,国药容生,4442.889046334304,3299.4662101545205,41.94812537466186,-3.1023740157667534
注射用甲泼尼龙琥珀酸钠,比利时辉瑞,3299.630309643507,1798.8805129395894,,0.047329935231986364
注射用甲苯磺酸瑞马唑仑,苏恒瑞,1790.0653514962632,1438.3457397397488,32.166218652190096,-0.20189040305546446
注射用盐酸万古霉素,浙江新昌,562.6371418890582,380.8624831720201,,-1.0828042803253513
注射用盐酸万古霉素,礼来,1415.440756299899,867.2793107201661,27.770066700091107,0.3519829720348725
注射用盐酸去甲万古霉素,华北制药,649.9416358841247,485.45462944747163,,-0.21577889281389528
注射用盐酸地尔硫卓,津日本田边,135.30641134885525,91.71348538563248,,-0.24975175572864794
注射用盐酸瑞芬太尼,鄂宜昌人福,2886.289752121297,2300.750387009169,19.213203718328437,0.5541223865321565
注射用盐酸纳洛酮,重庆莱美,1976.4220415327404,1496.6586195429163,109.08474326833971,-0.2726702468099391
注射用硫代硫酸钠,沪新亚药业,212.4693532608286,123.5139366745441,88.99753968443875,0.03423083445120367
注射用硫酸多粘菌素B,沪上药一生化,215.3348677434825,109.70373058386373,61.33688006427656,0.3596282608493947
注射用糜蛋白酶,沪第一生化,3380.684820943216,1995.6051560835126,53.00214233333214,-0.10465764899730745
注射用胸腺法新,意大利,42.87510826881882,33.31349868462658,45.08911155935888,0.09523234681961257
注射用胸腺法新,扬子江药业,313.74446001727154,195.51478625671297,67.54963368271905,-2.7613373989097396
注射用腺苷钴胺,华北制药,545.3652577783688,432.0686419762661,31.87012622464918,0.1945135350711914
注射用艾司奥美拉唑钠,湖北人民制药,3950.9597932197557,3125.158886853127,50.46090219572187,-0.7662414790164316
注射用英夫利西单抗,瑞士,59.14541355421041,46.551309880693736,28.24292441555719,0.35420683537851505
注射用醋酸亮丙瑞林微球,沪丽珠,173.3448179134425,124.08524727702648,27.54868714803153,0.5424182114788476
注射用醋酸奥曲肽微球,诺华公司,18.491617339564225,11.83890618995116,64.6737571706112,-1.3006384956352335
注射用醋酸曲普瑞林,法国,96.60170219472218,62.659402365243466,84.93403865885071,-1.4323583801420523
注射用醋酸西曲瑞克,德国Baxter,130.1522352654086,94.40938623156016,103.71845581002572,-0.07589410272254415
注射用重组人2型肿瘤坏死因子受体抗体融合蛋白,沪三生国健,209.1421500527021,158.5524877455273,,-0.10662007329794476
注射用重组人促卵泡激素,长春金赛,909.9250340623115,716.7916866472099,48.11119301960971,-0.24766287541173382
注射用重组人促黄体激素α,雪兰诺,383.6479847861873,268.92214835243846,,-0.31427894991996363
注射用重组人白介素11,京双鹭,652.3540660856936,497.16003143402827,,0.5010402618266493
注射用重组人脑利钠肽,成都诺迪康,340.77519726353194,226.90623590480962,29.450218229481585,0.37895167898684534
注射用重组改构人肿瘤坏死因子,沪唯科生物,169.45527056368698,124.52668757028584,,0.37933349058730914
注射用阿奇霉素,海南海灵,398.69463861422435,227.26985292547974,137.87380870254344,-0.45888141097000257
注射用阿扎胞苷,正大天晴,334.934312619107,209.3281238146497,67.18012487339135,-0.9657017781058439
注射用阿替普酶,勃林格殷格翰,8.564214024762498,6.269714285098893,90.76881105217491,-0.10590173455580221
注射用雷替曲塞,正大天晴,86.29450610978871,68.89527456039608,60.903423413585934,0.0686443275976808
泮托拉唑钠肠溶片,Aurobindo,911.0226160547531,739.8835296242728,55.05328221904263,0.29430168299087556
泽布替尼胶囊,百济神州苏州,16.377940280231122,10.65839656965371,30.1635968189012,0.2909516556559647
泽泻,统货,5.341047309039791,4.4505300571230455,36.16961371021322,0.046390843552808314
洁尔阴洗液,成都恩威,175.92672380718494,133.03097752882175,35.19866544406333,-0.3175171938044139
活血止痛膏,安科余良卿,681.2197958297562,482.6433360750499,25.548373591168676,0.5095340886744357
派安普利单抗注射液,正大天晴康方,11.52274637296315,8.539116170076754,73.01364610986228,-0.6160434868135829
浮小麦,统货,8.700604261717404,7.246851942420888,,-0.05577980248035397
