药品名称,厂家,RMSE,MAE,SMAPE,R²
依巴斯汀片,西班牙艾美,4634.845828517793,3856.407652138925,109.84266542367334,-5.624873011736957
依帕司他片,南京海陵,4501.426987956279,3200.315675716876,71.83457781459188,-1.4186570030512913
依托咪酯乳状注射液,江苏恩华,2532.591824446008,2036.9281801805034,34.342832054812504,-0.875357865471291
依托度酸缓释片,双鹭,1050.3407128169629,797.1447868174668,27.537087715627635,-0.14741199839540964
依西美坦片,辉瑞,192.80484237118594,131.25446433263238,54.855829134272426,-0.4788472016715377
依诺肝素钠注射液,赛诺菲,14970.666850375876,12462.85551391038,85.08390903786427,-5.337072527887485
依那西普注射液,辉瑞,2207.409500295944,1813.7485084137797,86.23524085275061,-126.32098712333507
保妇康栓,海南碧凯,708.803006018322,554.5316330487846,23.611330663647838,-1.5990492361444444
信迪利单抗注射液,信达生物,52.36080999516732,40.68233873859269,22.19017585265205,0.35068550960039946
克林霉素磷酸酯凝胶,鲁方明,461.97374180146056,385.00007719202165,36.357468644240306,-0.5816852973241149
克痤隐酮凝胶,合肥立方,511.7806132021472,389.3753789533804,52.834834341793744,-1.3911192069481912
党参,统货,49.53965883010569,43.34066042959463,96.01161547316335,-0.078206311200125
八珍颗粒,宁波立华,595.8077689925301,515.8283363755402,,-2.5639494496790367
养心氏片,青岛国风,1099.6968338304832,773.8047675655225,89.26550737872867,-1.2737820004931555
养血清脑颗粒,津天士力,479.400477100963,287.1183151143299,27.751376481810475,0.16216471011531142
冻干人凝血因子8,绿十字中国,326.835470841217,247.125,,-1.3348608841771474
利伐沙班片,德国拜耳,2424.863766161426,2269.0333367241547,108.83062125654759,-5.175081883545603
利可君片,苏吉贝尔,625.5796001424987,441.7175479667032,43.76060679795682,-0.30277116491816924
利奈唑胺葡萄糖注射液,费森尤斯,307.3054057600788,269.0870791340861,120.47121489172771,-2.847946955972521
利妥昔单抗注射液,沪复宏汉霖,359.74623142391016,318.17482312394526,54.28610522631373,-5.57313688827793
利巴韦林气雾剂,沪信谊总厂,1961.1279437072772,1373.8142923588805,48.9063327597283,0.04144098181284783
利拉鲁肽注射液,诺和诺德,169.65004138969903,131.7393690165658,39.71159656586855,-0.8137401140533043
利格列汀片,勃林格殷格翰,3241.015115187022,2609.5809523809526,68.31971924202095,-1.629924127765726
制五味子,统货,14.467311488071479,12.169573026028681,62.734828691679844,-2.8674018516985176
制香附,统货,16.39731867184519,14.139006744364995,70.73724007408173,-2.145246630913079
北沙参,统货,7.800685250440215,6.574283401990805,88.8252044623575,-0.2801502098923352
华蟾素片,皖金蟾生化,805.4654401960333,554.0838826168577,50.95318540512048,-0.3022641870177847
单硝酸异山梨酯缓释片,锡阿斯利康,2403.111676823078,2181.6573311888123,123.72433341695736,-6.738290189531537
单硝酸异山梨酯缓释片,齐鲁制药,3610.6735115262354,3323.466985349088,157.01147900981223,-38.828098584714255
卡前列素氨丁三醇注射液,常州四药,210.4051670742181,145.6676230006131,,-1.203735505402487
卡前列素氨丁三醇注射液,辉瑞公司,106.06565391398338,81.18198315223962,60.95562918004601,-0.3502590492972033
卡培他滨片,江苏恒瑞,7453.3929737634235,6507.901527307108,115.78088330316957,-117.42208989443854
卡培他滨片,沪罗氏,708.1071460176504,585.9373889203964,,-23.335525861919194
卤米松/三氯生乳膏,瑞士,883.3239645005023,710.0566938094132,66.91232356630117,-2.6547473819930634
厄多司坦胶囊,浙康乐药业,1134.6126377805433,820.9048403011591,61.28872175384165,-0.47416390611552606
厄贝沙坦氢氯噻嗪片,杭州赛诺菲,685.2535991545831,581.668490916377,,-0.9496228597963849
厄贝沙坦片,赛诺菲,1020.365447338596,848.8586590661519,150.4072869086009,-2.0514183447695093
参芎葡萄糖注射液,通化天实,472.0547042301379,356.059091602199,80.15664287414133,-0.7900465376679291
参麦注射液,浙正大青春,978.5293810842414,665.2000247988387,30.61494457279207,-1.852383532627961
双歧杆菌三联活菌胶囊,申信谊,1572.8574764700127,1332.9128653817302,22.325652374661658,-0.6566513302924155
双环醇片,京协和,2211.379304024159,1442.0213619978886,37.467103203704724,-0.0819072927149278
右旋酮洛芬氨丁三醇片,湖北安联,979.0361933220297,757.3401844396218,43.37919350503091,-0.5698658150011069
合欢皮,统货,23.451016694962686,19.744874820965986,83.78408273157831,-0.4183869991130844
吗替麦考酚酯分散片,中美华东,1948.9642214874152,1556.1052691044802,90.64754773104447,-0.19601736992107255
吸入用异丙托溴铵溶液,勃林格殷格翰,33985.75030049149,25537.381088148755,,-9.81117933855349
吸入用硫酸沙丁胺醇溶液,苏州弘森,1870.197816331093,1469.9524288946434,105.62667023748425,-1.6944115418732855
哈西奈德溶液,辰欣佛都,465.3782943987354,396.72545269402633,86.98891578479622,-0.10460598086826356
哌柏西利胶囊,德国辉瑞,5.5011439750304305,4.695238095238095,30.632535649525895,-0.22377455655159273
噻托溴铵吸入喷雾剂,勃林格殷格翰,67.1169426994272,57.13276347696535,84.12360281554696,-1.4247812498503793
回生口服液,四川天府,281.1817718956763,213.81185608416035,,-0.8800241484282247
固肾安胎丸,京勃然制药,2062.7817669574883,1784.905919628547,37.625076169287894,-1.2749244918052076
地佐辛注射液,扬子江药业,4195.06526879192,3185.5096490045894,58.078049333555825,-0.5857998674870448
地塞米松磷酸钠注射液,鲁抗辰欣,783.3818486441893,610.7535512973525,68.9192913111834,-0.01690947387334174
地奥心血康软胶囊,成都地奥,1427.865029847525,1091.8204475293091,55.435145505745396,-3.161942392357534
地拉罗司分散片,诺华,93.48061635888999,78.46891930994526,,-1.610103236212058
地榆升白片,成都地奥天府,623.2111241498122,468.6285947035411,,-2.346493086907066
垂体后叶注射液,安徽宏业,392.36464492436204,323.416746473722,42.76657277085133,-0.2363995710848077
培哚普利叔丁胺片,天津施维雅,258.23730358089114,220.18698102702237,134.98028557848477,-16.071701566390693
培唑帕尼片,葛兰素,57.59157974202955,51.6646245439365,88.7448286732214,-20.538054451452044
培门冬酶注射液,苏恒瑞医药,26.73024647681707,18.346214888583784,,-40.56521679531072
塞来昔布胶囊,辉瑞制药,1661.2108119159395,1162.7879777213143,178.98869869672666,-2.6423497497584
塞来昔布胶囊,青岛百洋,1739.202987383074,1404.834923212848,29.835377358996766,-2.7527058259402173
复合磷酸氢钾注射液,津金耀,1007.1383234197684,636.8026688030347,47.72767915825654,-0.03469051884985097
复方a酮酸片,京费森尤斯,564.1628419159433,416.49344047163123,22.772999417843423,-0.41579075947113653
复方丹参滴丸,津天士力,7772.456018258388,5388.359941878819,,-11.16395660515828
复方倍他米松注射液,杭州默沙东,862.6696011532365,721.1661040245032,91.79238065560277,-0.3380592349967422
复方南星止痛膏,苏康缘,1752.6066030769953,1526.2137897864789,134.52597359542509,-39.75882659682716
复方托吡卡胺滴眼液,日本参天,679.2510104623125,585.7448320870641,125.51081553853032,-8.762385060851674
复方氨基酸注射液[18AA2],华瑞,5923.04703905104,5453.292735283042,123.93686369530444,-10.72116005846259
复方氨基酸注射液[9AA],皖丰原,431.64367169459206,314.0234070949915,77.82313049493379,-0.1474255895946559
复方氯化钠注射液,石四药,256.32101946060993,195.34814253576783,39.597815536822445,-1.4821013765467108
复方消化酶胶囊,广东星昊,1568.4848692845253,1265.2375844663316,63.195439806073594,-5.077503192843153
复方玄驹胶囊,浙江施强,685.8374298164216,619.8780891093076,67.1542417471252,-14.718214477583135
复方甲氧那明胶囊,浙长兴,2063.7208370819703,1513.5334943626226,78.85331678819175,-0.9538603540722663
复方磺胺甲噁唑片,沪新亚闵行,130.382120299972,108.94074496064665,88.669953635347,-0.19809314622732854
复方聚乙二醇电解质散[1],江西恒康,832.5445159154029,538.4654356805671,20.625402404624033,-0.0018694771824667722
复方芦丁片,宁波大红鹰,183789311554650.56,43809675226221.586,190.98059860457434,-1.5132426871027847e+25
复方阿嗪米特肠溶片,扬州一洋,472.5635611222818,325.6251194612866,,0.18442608960815887
复方黄柏液涂剂,鲁汉方,2817.5712498147877,2342.7927394259223,33.436610449520074,-4.144278968125229
夏枯草,统货,3.8644825833367356,3.0385334848919716,81.6156983099693,-0.24268051828571702
外用重组人碱性成纤维细胞生长因子,朗肽,1051.2617783076737,745.0952380952384,59.67309200178958,-0.19183565234457056
外用重组人酸性成纤维细胞生长因子,上海腾瑞,1370.9354758577044,1128.112917562184,67.61365660357885,-6.0646667068058795
多潘立酮片,华东医药博华,562.964555145262,476.0927705891002,101.94636964800267,-1.2280380502384793
多种微量元素注射液[2],华瑞,108.35295933768725,93.12081024820927,57.10693126252423,-2.9397980670614894
多种油脂肪乳注射液[C624],华瑞制药,922.9790269227657,805.4693301887535,94.02363312003116,-0.7175212557276907
多糖铁复合物胶囊,申医药国风,1509.0665548205961,1182.6539307272003,46.290090350387366,-1.1403909233178195
头孢丙烯片,南京亿华,2511.067171231343,1672.1619879358054,144.04308865744463,-14.68145541788048
头孢克洛干混悬剂[希刻劳],苏州西克罗,2503.919169787719,2342.307896306077,153.0876883173981,-4.527626893751873
头孢克肟干混悬剂,深圳立健,32294.32558994956,16421.24997702861,173.88975520516425,-3404.279055212248
头孢呋辛酯片,浙京新,2643644.0232597357,533236.3517513544,195.03578897099706,-73559816.62367012
头孢地尼分散片,津中央,416.19367815667937,354.8323637466457,78.09254911029429,-8.59142127673538
头孢地尼胶囊,石家庄四药,1392.599595155253,1233.2547379736714,144.38279786619478,-0.3644931697123277
奥氮平片,礼来,16.765166744635742,11.87142000904289,,-1.0638139068612986
奥沙普秦肠溶片,鄂百科亨迪,1184.0720703487177,1091.3044556232137,83.0152488295554,-5.324159647170471
奥美沙坦酯片,京福元,8358.209292316002,5213.032668473814,129.9077246653281,-205.86755388454574
妇科再造丸,贵阳德昌祥,2526.0471912649614,2207.7017907158843,78.52224977516683,-11.82279051703974
妇科千金胶囊,湘株洲千金,453.8807176581667,317.964139233894,47.24769069466236,-0.04348340868048961
姜半夏,广东一方,1404.5863258571303,1195.8582546092798,105.4689381330644,-1.5520154173408431
姜半夏,统货,5.34490469804143,4.404686500428808,27.475528763261455,0.4606347657518711
孟鲁司特钠片,沪安必生,1481.0269332455837,1129.4742892976442,24.190601736750754,0.2592831988085156
安立生坦片,浙江华海,47.70818989737032,35.55800034796427,25.345299238130664,-0.20000643833134024
安络化纤丸,河北森隆,2590.166184578169,2140.524286859488,30.291367099087502,-3.099746403169928
富马酸伏诺拉生片,武田,607.3675774600255,497.42857142857144,34.93496797828833,-1.936794887366113
富马酸依美斯汀滴眼液,比爱尔康,387.171072216979,294.2295915728977,40.93204117468702,-0.8851686055742938
富马酸比索洛尔片,成都苑东,755.3930843504487,626.4614933951012,40.56843913485038,-0.6946267332636471
小儿复方氨基酸注射液[18AA1],辰欣药业,2588.3043795423036,2300.099907206416,76.53917792094992,-6.256355505636967
小儿肺热咳喘口服液,黑葵花,2613.151184316395,1759.7813670611345,57.12832397814556,-0.0642779953410384
小金胶囊,武汉健民,7870.5061672686825,6509.278786550909,60.66934121753652,-15.719235361296139
小麦纤维素颗粒,瑞典recip,845.4898009649216,728.9633833493127,146.98213665664315,-2.649770046106472
尼洛替尼胶囊,瑞士诺华,121.3303817415498,110.27271571484502,79.66373825636734,-20.2759966340248
山茱萸,统货,7.183872527885982,5.64425617886967,35.612649624318486,-0.6344354443623561
山药,广东一方,8177.905448717469,7355.049394357992,,-5.618108524779051
山药,统货,46.07123845298023,38.45751785790166,101.49608035621607,-0.4941683770819143
川牛膝,统货,17.06635339413055,13.632424185993758,84.19884159223602,-1.276603372667926
川芎,统货,31.625811305952787,27.88298014535346,100.39156043431869,-0.21276921440475083
左卡尼汀注射液,意大利,706.8258847439137,540.0902867759695,,-0.0807394864899893
左氧氟沙星氯化钠注射液,浙江新昌,1607.2235049910405,1434.8054776353072,125.02331584374416,-2.331099514854942
左氧氟沙星滴眼液,苏州参天,302.2938604136947,201.0220633073387,,-1.9591119803836516
左氧氟沙星片,浙普洛,1878.2209312124498,1728.291638944548,60.70117690025464,-4.720354253633583
左甲状腺素钠片,德国默克,1907.076077252301,1203.39966864181,35.02844301342078,-0.3656787079937518
左西孟旦注射液,齐鲁制药,65.97050680656332,60.23286816273988,132.1579659497496,-3.773893164095571
巴曲酶注射液,京托毕西,328.1582683081634,242.14095578257616,95.73802933384847,-1.2595188446200947
布地奈德鼻喷雾剂,健乔信元,178439417903.35742,43683075978.9454,192.5364060368245,-4.494188823031954e+16
布洛芬缓释胶囊,天津史克,244.23178561679165,127.72030992343949,,-12.041090417794392
帕妥珠单抗注射液,沪罗氏,71.2120257673529,47.92607977801367,,-22.937513282489718
帕米膦酸二钠葡萄糖注射液,天晴,518.9016247434798,421.1431022118237,109.37851316793608,-7.730890006362863
干姜,统货,7.621829371451508,5.998911451380329,49.69084062621274,-0.6409152300703709
度普利尤单抗注射液,赛诺菲,55.06763518115196,41.38461538461537,29.593201077158763,0.01693590189538885
康妇消炎栓,葵花伊春,532.647082034444,436.5592017797808,32.48840798534801,-0.5227757473002259
康莱特注射液,浙江康莱特,811.4649522656613,722.6813892259249,104.37376370684528,-44.455394578836696
延胡索,统货,7.407480949325214,6.009732447735819,83.37113963327128,-0.05051525769295084
异甘草酸镁注射液,正大天晴,11305.248196664139,8164.682764256437,70.57893763635185,-0.8774380838365545
异维A酸软胶囊,信谊延安,583.9473024004087,486.1964486684922,74.25678241300658,-1.5465477537521766
强力枇杷露,哈尔滨康隆,1708.8541877733867,1417.8933575931794,103.99269428430287,-1.970081824776897
当归,统货,31.736764511659647,28.556826878927268,90.3456526419254,-0.09435453552274109
心可舒片,山东沃华,1399.349425545196,1100.657827267069,65.86203592928841,-0.09679867818095711
恩扎卢胺软胶囊,苏豪森,83.02250330134456,75.30476190476189,81.00566822234731,-4.640865124884144
托伐普坦片,浙江大冢,61.85581470570317,51.51097790188696,52.556545483154416,-0.3914969986637029
托吡卡胺滴眼液,鲁博士伦,1442.0001765531463,1319.5559503363866,64.2862972458903,-1.073506981550611
护肝片,黑葵花,439.9982837188756,310.20477048959003,23.664530950550034,0.12494866779093328
拉莫三嗪片,湘三金制药,436.24296638397067,331.7144155517111,17.783969916538904,0.2509019992634852
拜耳_阿司匹林肠溶片,拜耳,3259.0052243473283,2465.2997403677464,25.137915936216686,0.07002465111532141
排石颗粒,南京同仁堂,1204.0602572206915,898.785402063639,58.99362643319353,-0.31694886746692386
接骨七厘片,湘珠海金沙,720.1569124281607,592.3021737526136,88.37627053628528,-6.285449561732031
散结镇痛胶囊,苏康缘,2147.6309510482624,1914.3544824666455,33.425514240000396,-1.3242255335062412
整蛋白型肠内营养剂,粉剂,27164.903476383923,18887.006240546645,139.42613526854217,-3987.381502782614
新癀片,厦门中药厂,254.6363813874692,207.94469744059433,167.52146152068008,-2.6959005160750755
普拉洛芬滴眼液,日本千寿,1189.4457432786273,818.9152054011449,67.53633401543723,-1.2714503057640631
普济痔疮栓,鲁新时代,992.8697659380437,779.82563007885,39.20178697809622,0.10091829068372093
普瑞巴林胶囊,辉瑞制药,1014.2149447227035,967.3655143703942,165.9530745068104,-22.849243752493916
更昔洛韦胶囊,湖北科益,1906.1292612081238,1604.2507013986458,60.162631184920855,-1.332546780193013
替勃龙片,欧加农,661.0424286189682,585.529069772361,96.65539586455986,-24.11000381177564
替格瑞洛片,深圳信立泰,575.6286632259472,404.9731543858127,22.848477995126377,0.4829947712202165
替格瑞洛片,阿斯利康,1074.2609852029072,879.1804894974579,163.46102578776407,-98.79478851065728
替米沙坦片,德柏林格,602.1017132260886,569.2699269132825,132.2802159140307,-38.36722465259371
来那度胺胶囊,苏正大天晴,188.0843385160108,159.99399640158023,100.44412016072228,-16.868780601088694
松龄血脉康胶囊,成都康弘,3703.0491219891564,3270.387116097192,72.3211810225452,-18.69909743505022
枣仁安神胶囊,贵州同济堂,1154225.8657644643,377052.7819759749,,-2515080.6762944493
枯草杆菌二联活菌颗粒,京韩美,97.51471159803371,87.99877461836299,125.50366339720878,-3.1823890605868437
枸橼酸舒芬太尼注射液,鄂宜昌人福,3685.482043371651,2300.728811304719,15.66705689674912,0.18191632497709076
枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,丽珠,517.5784781436091,415.14290585073707,75.0611743408605,-0.2807730715369694
柴胡,统货,29.689795948822415,26.18198364615141,89.86268333606257,-0.2664542166408006
格列美脲片,赛诺菲,264.48003794838166,166.63325297119295,,-12.457045809117336
格列美脲片,重庆康刻尔,334.1764405224099,280.3157068980855,121.55662802076344,-1.9067589106386942
格列齐特缓释片,施维雅,675.3451929529641,643.1609982928219,130.5364189416424,-34.18150930392868
桃仁,统货,5.812026741688394,4.767551085389317,43.34537085491989,-0.9765469294524607
槐耳颗粒,启东盖天力,1572.6575611150079,1099.197579500591,89.18656195139928,-0.9219608013823548
比卡鲁胺片,阿斯利康,189.28391398511698,177.28315241207528,154.30591215881225,-8.267857063118312
气滞胃痛颗粒,华润本溪,1753.5772890181686,1528.216187070687,114.12106666840694,-2.4909248599309923
氟哌噻吨美利曲辛片,丹麦,1436.159777386541,1168.098485391384,84.12284277360563,-0.9569486620933496
氟康唑氯化钠注射液,辉瑞,248.47554728972403,195.7882673059789,134.97176506823135,-1.330254894378755
氟替美维吸入粉雾剂,葛兰素,222.2437100722238,194.53333333333333,47.80086501020034,-3.2767389022126308
氟比洛芬凝胶贴膏,京泰德,3561.8634670873253,2670.231060283078,61.15195641547654,-0.7015568101365057
氟比洛芬酯注射液,鄂远大,9934.00629965956,8761.476544273164,88.39753388618014,-3.92620256613316
氟维司群注射液,德国Vetter,18.427450496989735,14.090012665201797,104.99493310459376,-0.8506854582259533
氢氯噻嗪片,仁和堂,85.94646197527837,60.42548545941945,,-2.776017040004326
氨溴特罗口服溶液,京韩美,1742.1089905749102,1505.3404992093906,,-1.0425003683959528
氨茶碱注射液,石药银湖,185.85610565291572,121.54086832698945,,-28.033403663347563
氯化钙注射液,川美大康,3486.7991645133357,2954.144242602807,77.12970841974854,-9.09839992960837
氯化钠注射液,中国大冢,18972.21557213101,12488.657386996654,21.131608594130586,-0.5271765532270885
氯化钾注射液,中国大冢,35197.70327421725,32953.054506406464,68.27123995109868,-12.60966535357299
氯雷他定片,扬子江,201.27609531225414,155.62241108482368,24.58988533752026,-0.23164121407141725
沙库巴曲缬沙坦钠片,诺华,20667.653721373877,15072.956309308882,75.17302764779967,-17.40986946801733
沙格列汀片,阿斯利康,5107.806011374756,4729.87159350373,151.40978094000403,-13.15033774720381
泌淋清胶囊,贵州和仁堂,793.8547737051535,663.9949215171582,51.67779131853628,-2.9512017086980236
法半夏,广东一方,5781.094472615782,5208.195528996026,106.9375994099301,-12.439723492117869
注射用丙戊酸钠,杭州赛诺菲,435.9826473044831,362.55167162085525,89.96773306342625,-3.0805661523651082
注射用乙酰谷酰胺,海南皇隆,5383.1424276943335,4460.005389493837,35.404403465109716,-0.3940927820832041
注射用乳糖酸红霉素,美罗,11651.835323550265,7765.669043630275,,-0.8232797605786084
注射用亚胺培南西司他丁钠,杭州默沙东,2671.082621089924,1986.2528836880222,61.92655684333561,-1.2052039226210254
注射用人干扰素a1b,深圳科兴,1535664.605406864,505990.8343496883,164.15302948121854,-283281.023379004
注射用人生长激素,皖安科,920.902792162213,773.3560493752045,39.53316737813884,-0.8184946885526654
注射用人白介素11,齐鲁,1177.1563187539218,880.9195117876291,64.34452844944049,-0.33054026309660434
注射用伏立康唑,丽珠制药,1766.7945495101967,1376.9988087505678,81.14071277870852,-0.6470550580735983
注射用右雷佐生,江苏奥赛康,217.25991307527326,182.2719725960412,,-2.601411959225948
注射用吗替麦考酚酯,双鹤海南,2292.6654680831025,2104.4060369858285,182.60020662213364,-5.617277614549788
注射用吲哚菁绿,丹东医创,91.63358059857718,61.86362693262686,87.29800720214283,-0.9366330317843874
注射用喷昔洛韦,浙尖峰药业,3443.4261863798365,3146.152047192405,104.19708941508436,-15.760379203947888
注射用头孢他啶,巴西礼来,186548.3718546269,108190.00407090737,176.69882996373858,-186513.64564107594
注射用头孢他啶,深华润九新,2311.814852099979,1925.8652201077293,144.2059437561812,-2.4302739678415044
注射用头孢他啶阿维巴坦钠,辉瑞,3709991.8712991616,1673337.4730290459,178.39022025008776,-162391687.8131028
注射用头孢哌酮钠舒巴坦钠,辉瑞,15205.235425993787,10778.480952588836,70.87609514430365,-2.177761824007977
注射用头孢曲松钠,沪罗氏,3210.837322377458,2861.7986908774865,147.5470756109403,-14.849767322403231
注射用头孢曲松钠,湖南科伦,4863.684151896766,4625.882352941177,200.0,-9.482604936950276
注射用头孢米诺钠,汕头明治,3262.4676501889535,1975.8465641929245,,-0.5593902389824175
注射用奥马珠单抗,诺华制药,83.94394138937392,70.11662396370461,41.085443495589466,-3.455685918813499
注射用尤瑞克林,粤天普生化,293.0897135926966,230.3221877778421,37.385915566719746,-0.3927482797905071
注射用曲妥珠单抗,沪罗氏,76.34608438594566,70.30009507122207,95.55774343451564,-6.861489627867778
注射用替考拉宁,浙江新昌,991.9846982321408,835.3349417936054,113.8142679255413,-2.462900931213879
注射用替考拉宁,赛诺菲,244.112563875521,183.33265079018764,,-1.3538790728841823
注射用果糖二磷酸钠,国药国瑞,119.71813027953665,99.49826303993981,29.399087164221626,-0.307071537901181
注射用比阿培南,苏正大天晴,1506.574219498245,1184.1422984902742,84.3157627204933,-0.6357955284428565
注射用氢化可的松琥珀酸钠,津生化,1721.423073111548,1373.124446313465,88.64988748681185,-0.05480649220103806
注射用泰它西普,荣昌生物,188.71626832886662,135.70476190476188,56.27147187401867,-0.5359468923422006
注射用洛铂,琼长安国际,119.42789782538216,105.66280577817311,97.8315636326765,-9.546530792885132
注射用环磷酰胺,苏恒瑞,195.43296524259654,157.187681220717,,-1.807147133875786
注射用甲泼尼龙琥珀酸钠,国药容生,8187.785241067702,7162.230769230768,57.12773728162192,-17.36962007357075
注射用甲泼尼龙琥珀酸钠,比利时辉瑞,5177.139380471709,4693.8161825465995,141.41572676383402,-1.6443544832227626
注射用甲苯磺酸瑞马唑仑,苏恒瑞,2462.0852762410555,2130.228571428571,47.854593250235524,-2.1568713662556127
注射用盐酸万古霉素,浙江新昌,451.26131818753953,372.4044214514411,,-2.273278282291841
注射用盐酸万古霉素,礼来,2146.2628226116867,1402.8714207309488,35.67780113617795,-0.19633872814047404
注射用盐酸去甲万古霉素,华北制药,414.5494337255723,354.0072178603634,,-1.1984254266921028
注射用盐酸地尔硫卓,津日本田边,232.84912669022233,209.71120180013776,123.59349151640275,-14.132142609888131
注射用盐酸瑞芬太尼,鄂宜昌人福,4819.727558984318,4120.390572051312,24.17625944806831,-1.9871335204016516
注射用盐酸纳洛酮,重庆莱美,900.2063853921554,727.2996499403168,57.54733984008729,-0.11927988577303328
注射用硫代硫酸钠,沪新亚药业,350.96452626919694,221.03686464481325,168.9398519884282,-0.615273323101384
注射用硫酸多粘菌素B,沪上药一生化,300.45154222133283,199.322443288913,61.69617569378587,0.015678830300682733
注射用糜蛋白酶,沪第一生化,3433.743986691929,2173.5721340361333,37.28277151985718,-0.0598244182886154
注射用胸腺法新,意大利,60.52090183879715,43.89412941819383,48.293700342853704,-0.4421016498278749
注射用胸腺法新,扬子江药业,273.32415477460745,234.5883271908929,113.79369806444923,-6.648325749583501
注射用腺苷钴胺,华北制药,1418.0985050276315,1114.6296468179778,49.36849456920043,-9.86911344698737
注射用艾司奥美拉唑钠,湖北人民制药,9241.43260393409,7668.703839612181,72.15461963291487,-18.917808748269778
注射用英夫利西单抗,瑞士,309.5183558589202,268.4894624055043,75.00399278495469,-33.566771442070554
注射用醋酸亮丙瑞林微球,沪丽珠,254.56132506405353,189.59483632687497,27.186153635318767,-0.43388462766798286
注射用醋酸奥曲肽微球,诺华公司,48.478197669513854,32.54409777173028,81.30709116742997,-28.569823525959656
注射用醋酸曲普瑞林,法国,51.88475471724778,45.760114598286556,115.87894562914218,-3.0348175866755955
注射用醋酸西曲瑞克,德国Baxter,85.7788104948464,70.03120917030654,146.49862218101984,-2.017294413584284
注射用重组人2型肿瘤坏死因子受体抗体融合蛋白,沪三生国健,356.2095933501194,262.54774776723514,,-11.101404360447674
注射用重组人促卵泡激素,长春金赛,185721220704.5838,44157752906.92298,195.47599189321926,-1.2984633343367787e+17
注射用重组人促黄体激素α,雪兰诺,277.7277356242442,239.98733516270931,82.28109811267241,-2.6458026600996023
注射用重组人白介素11,京双鹭,770.2048473359155,631.9203361246307,88.95111330470264,-0.5643788920771029
注射用重组人脑利钠肽,成都诺迪康,2165.758259642128,1903.1741428530574,92.05931520949366,-38.691382957832566
注射用重组改构人肿瘤坏死因子,沪唯科生物,415.25893619609485,363.021851323443,,-3.0624461950098594
注射用阿奇霉素,海南海灵,489.0261085724285,311.3136963227047,,-0.592682499899696
注射用阿扎胞苷,正大天晴,1178.6013691072894,1144.336121730938,146.45877877717322,-59.14132777606332
